customer_tweet_id,customer_message,support_reply
1528474,@SpotifyCares All I had to do was refresh the tab. Thanks though!,"@474542 Awesome, thanks for letting us know. Enjoy the music! https://t.co/SkdXv2BhCb 🙂 /BH"
2095150,"@118266 hi, saya mau memastikan, premium fee bulanan masih 49.990 kan? pulsa saya sudah 62.000 tapi mengapa masih 'unable to renew your subscription because of payment problem' ya? tks","@618971 Hey! We can help out in English via Twitter, but we also have Indonesian support via email at https://t.co/ZgU70TbP8M /YM"
2913789,@SpotifyCares App seems to be broken on my iPhone X 😢,@806597 Hey Jon! Everything should be running smoothly now. Let us know if this is still happening 🙂 /GN
2445365,"@SpotifyCares - account compromised, got all reset now but lost all my playlists.  looks like duplicate account was canceled. any way to retrieve ?",@701097 Hey Joe! Can you DM us your account's email address or username? We'll take a look /NS https://t.co/ldFdZRiNAt
1559483,"Hey, there was just charged twice for my Spotify premium would like to get this taken care of thanks in advance. @SpotifyCares",@481918 Hey there! Can you DM us your account's email address? We'll take a look /RB https://t.co/ldFdZRiNAt
1364987,@115888 so your app just decides to stop playing music... great! #refund,"@437800 Hey, that doesn't sound fun! Can you let us know more about what's happening? What device, OS, and Spotify version are you using? /MA"
2681308,@115888 What’s with the 3333 song limit? Back to Apple Music for me...,"@754310 We hear you Max! We have more info about this here: https://t.co/8OOl8B2i69. While checking that out, you may want to add your vote to let our devs know it's something you'd like to see. Hope this helps /DR"
2045270,"@115888 hi, how do I disable an account without an email and password?","@604852 Hey Claire, help's here! Let try to look for the account first. Could you let us know the account's username? We'll check things out /GU"
2872026,also i predownloaded all of my @115888 music at home before i left and none of my songs would play 😐😑,@797435 Hey! We've just replied to your DM. Let's carry on chatting there /RH
307278,"@SpotifyCares 👋 Hi! I’ve signed up to a Family Plan and my wife is marked as `Active`, but her accounts keeps showing up as free. Help!",@189382 Hey! We've sent you a DM. We'll carry on chatting there /LO
2448606,It really grinds my gears that #reputation isn't on @117168 yet,"@701864 Hi, Taylor Swift's 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: https://t.co/3h0TnPWP0c /RB"
1840553,@115888 why does my downloaded songs keep undownloading? Super annoying,@551599 Hey there! Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF. They should help with this 🙂 /CG
48123,@SpotifyCares I think it works on faster speeds? Idk the search bar has been kind of wonky lately,"@126762 We understand. Can you try using a different internet connection, and see if it makes a difference? /GU"
1546467,"@SpotifyCares Thank you, top quality service as normal. Have both voted and commented.","@478873 https://t.co/rkpsuGlCiy. Also, thanks for the feedback! It's music to our ears 🎶 /AK"
2831209,"@117153 so i got billed for premium and cant use it, i went through every option at the help page and still nothing",@472742 Hey there! Could you send us a DM with your account's email address? We'll take a look backstage /MA https://t.co/ldFdZRiNAt
2259622,@SpotifyCares I'm talking about the Spotify+Hulu package,"@657976 Yep! You should be able to get this bundle with the info above. Once your student details are verified, you'll be able to link your Hulu /BH"
1878999,@SpotifyCares I’ve been charged for the student account but couldn’t verify that I’m a student and now don’t know what to do 😭 please help!,@560833 Hi there! Help's here. Can you DM us your account's username or email address? We'll check things backstage /MU https://t.co/ldFdZRiNAt
1970698,"@SpotifyCares IPhone 6s, ios 11.02, version 8.4.15","@583753 1: Spotify doesn't require the featured artist to be listed in the track title. Instead, it needs to be written into track metadata..."
2622867,"@SpotifyCares I have a Samsung as a phone, and I would like to download the video of the video to my phone","@740999 Okay. Just to clarify, are you looking to download a video that you've found on your Spotify app onto your mobile device? Keep us posted /JI"
455653,"@SpotifyCares hello, I should have 3 months free but was charged.","@223166 Hey Brittany, help's here! Could you DM us your account's email address and username? We'll take a look backstage /CG https://t.co/ldFdZRiNAt"
1701517,@115888 are you having tech issues rn? I cannot connect,"@242333 Hey Jay! Could you let us know your device's make/model, operating system, and Spotify version? We'll see what we can suggest /GU"
1793836,@115888 won’t let me upgrade...,"@166756 Hey, help's here! Are you getting an error message? Also, can you DM us your account's email address? We'll take a look under the hood /GS https://t.co/ldFdZRiNAt"
1001340,@SpotifyCares Thank you so much for the help. Really appreciate it.,@357062 No worries! Just give us a shout if the problem persists. We're... https://t.co/zOXI69QSqg 💚 /RV
2311441,@SpotifyCares hi! How long does it usually take for a student subscription to get approved?,"@670349 Hey Martina! We just sent you a reply to your DM, so we'll continue assisting you there /TF"
2793293,"@SpotifyCares The pattern I've recognised is that there are approx 9 mixes that only rotate out of Daily Mix 6, leaving 5 mixes stale. Can it be reset?","@779528 We're afraid it's not possible to have it reset right now, but the amount of mixes you’re served up depends on the amount and diversity of your listening history. We hope this clears things up /CH"
1898935,@115888 as a music/entertainment exec this is very alarming please contact me asap,"@565946 Hey Matt, that's not cool! Can you DM us your account's email address and username? We'll take a look backstage /JX https://t.co/ldFdZRiNAt"
2293028,@SpotifyCares my premium account keeps getting hijacked despite me changing/resetting all passwords and logging out of all devices. on verge of cancelling!,@665886 2: They should be able to look into this for you. We're here if there's anything else /YM
415247,@115888 can y’all put Purple Reign by @209394 back,@214015 Hi. Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon! /RB
1824324,"@SpotifyCares hey guys, any plans to add podcasts to Xbox app?","@351366 Hey Adam! We don't have any info to share right now, but we'll let the right team know it's something you'd like to see 🙂 /RI"
1337483,@SpotifyCares   how to connect to internet,@431967 Hey! We've just sent you a bit more info over DM. We'll carry on helping out there /CP
1837491,"@SpotifyCares No error message, just doesnt play.",@550869 Thanks for the info. Does logging out and back in make a difference? You can also try restarting the app to see if it helps /CB
654660,Fair warning 😕 https://t.co/Kqvvva8iDK,"@273702 No worries. We'll be happy to help, but we're afraid we still aren't able to find your DMs. Can you try again? /DV https://t.co/ldFdZRiNAt"
739909,@SpotifyCares So basically what I'm trying to say is: I do not want to purchased twice on this goddamn month.,@296949 Hey! Can you DM us your account's email address? We'll see what we can suggest /CB https://t.co/ldFdZRiNAt
2572218,@SpotifyCares No. But some releases aren’t included. I have to learn about them on my own then search for them.,"@242347 We understand. Don't worry, we're taking all feedback about this! If you have other concerns about the app, just give us a nudge here 👍 /RR"
278109,@SpotifyCares Still the same.,@182414 Can you DM us your account's username or email address? We'll take a look under the hood /PL https://t.co/ldFdZRiNAt
1083396,"@SpotifyCares Why do I keep getting ""Song is not available"" On my pc and Phone one wireless one wired. Wife on same account can play them?",@375559 Hi there. We've just sent a DM your way. Let's carry on chatting there /JU
1521341,"@SpotifyCares hi, tried it but didn’t work. Could be issue with phone settings? I can’t get any audio from phone on car, not just spotify.","@472885 Hmm, that's odd. Could you check to see if there are any available updates for your iPhone? Let us know /VK"
1571914,"@SpotifyCares Hey guys! Can you help me? Tried upgrading to premium w/ visa Oops, seems your card or payment provider is having a bad day.","@484612 Hey there, help's here! Can you DM us your account's username and email address? We'll check it out 🔍 /TY https://t.co/ldFdZRiNAt"
2929832,"@SpotifyCares Yes, the option is there. I tried to switch there and back. Spotify restarted each time, but the songs were always ""moved"" to internal storage.",@319584 Thanks! Could you DM us your account's username or email address? We'll take a look backstage /LS https://t.co/ldFdZRiNAt
2286386,@SpotifyCares - Yr App is killing my business. Keeps crashing/pple complaining/ music keeps stopping. Not happy😢😢😢,"@664365 Hey Janelle! Don't worry, we're here to help. Can you let us know the device, operating system, and Spotify version you're using? /MT"
